Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Moving_Average;MACD;Signal_Line;RSI;Standard_Deviation
2023-11-29;190.1783286463289;191.36383248408393;188.25563198255236;188.65411376953125;43014200;0.0;0.0;189.4490966796875;4.483194564598534;4.585180388569217;69.04994490508827;0.7349354118451599
2023-11-30;189.12233356607825;189.60052993998752;187.47857723394316;189.23191833496094;48794400;0.0;0.0;189.17811889648436;4.2829199016646555;4.524728291188305;71.92767516333267;0.3695120203670463
2023-12-01;189.61049575839724;190.83584172296256;188.51464801700962;190.51705932617188;45679300;0.0;0.0;189.43116149902343;4.1797197188738835;4.455726576725421;66.35126268532528;0.7094592098069574
2023-12-04;189.2618062982008;189.33154897076486;186.74137178051248;188.71388244628906;43389500;0.0;0.0;189.35943603515625;3.907389571353434;4.346059175651023;65.42287338798718;0.7703026912043496
2023-12-05;189.49095553635823;193.66510330405998;189.46105496038606;192.68881225585938;66628400;0.0;0.0;189.9611572265625;3.9665852574344456;4.2701643920077075;68.27612098198153;1.698894893768972
2023-12-06;193.7149093352022;194.02373499680974;191.38375898522384;191.5929718017578;41089700;0.0;0.0;190.5489288330078;3.8803429210461218;4.19220009781539;62.75893714593522;1.6410403973419032
2023-12-07;192.89803398525805;194.26285017082193;192.85817668285955;193.53561401367188;47477700;0.0;0.0;191.40966796875;3.923522316324238;4.13846454151716;63.30208659130512;1.887688186663379
2023-12-08;193.46586755393116;195.24910937429306;192.93787231577198;194.9701690673828;53377300;0.0;0.0;192.3002899169922;4.0270772620224875;4.116187085618225;66.21759460222256;2.354137175876791
2023-12-11;192.37999481273732;192.75856317871126;190.6963810180936;192.44972229003906;60943700;0.0;0.0;193.04745788574218;3.8612561544820494;4.065200899390991;54.47489007797748;1.2783347558395832
2023-12-12;192.35011019828545;193.9839099721223;190.99525073697387;193.9739532470703;52696900;0.0;0.0;193.3044860839844;3.808927486690976;4.013946216850988;60.1496212106744;1.316815143178813
2023-12-13;194.35249384296804;197.25149676182392;194.1134108483282;197.21165466308594;70404200;0.0;0.0;194.42822265625;3.9828008372867885;4.007717140938148;64.69278771963073;1.799914875295264
2023-12-14;197.27142786027224;198.86537024837708;195.4184586232846;197.361083984375;66831600;0.0;0.0;195.1933166503906;4.085558640878759;4.02328544092627;68.9831652718096;2.1116850803974296
2023-12-15;196.78327807496208;197.64998435819683;196.25528284481834;196.82313537597656;128256700;0.0;0.0;195.56390991210938;4.07659453942324;4.0339472606256646;67.84408204388856;2.222423953783572
2023-12-18;195.34873127044764;195.88669845947197;193.6551606997669;195.1494903564453;55751900;0.0;0.0;196.10386352539064;3.8896043211759093;4.0050786727357135;62.00268560655529;1.4809205263608405
2023-12-19;195.41846071151812;196.2054675888958;195.14947713522938;196.1955108642578;40714100;0.0;0.0;196.5481750488281;3.7822192696545756;3.960506792119486;66.53560404456218;0.9024023788362936
2023-12-20;196.1556575241543;196.93270769258373;194.09349060058594;194.09349060058594;52242800;0.0;0.0;195.92454223632814;3.4873009402249693;3.865865621740583;59.99183362164454;1.313202319816969
2023-12-21;195.35867601686434;196.3349670004207;192.76849889188017;193.94403076171875;46482500;0.0;0.0;195.2411315917969;3.2045755275688066;3.7336076029062277;57.38824696660469;1.26703633461865
2023-12-22;194.44216262458167;194.6713041108371;192.24052549970972;192.86814880371094;37122800;0.0;0.0;194.45013427734375;2.8607222927684006;3.5590305408786627;59.24618780777721;1.2670291901736572
2023-12-26;192.87808625802475;193.15702654279883;192.10103615028186;192.32020568847656;28919300;0.0;0.0;193.88427734375;2.5150102244842003;3.35022647759977;49.031906955345974;1.4889575545348248
2023-12-27;191.7623368685013;192.7685133001503;190.36762015806895;192.41983032226562;48087700;0.0;0.0;193.12914123535157;2.223439369982799;3.124869056076376;52.29153962673307;0.8395877527401686
2023-12-28;193.4060861494978;193.92412463427104;192.43975185339073;192.84820556640625;34049900;0.0;0.0;192.8800842285156;2.003834710062904;2.9006621868736815;47.92038274190035;0.6439018882548372
2023-12-29;193.1669858687692;193.6650956984474;191.00519103209842;191.8021697998047;42628800;0.0;0.0;192.45171203613282;1.7254996052678564;2.6656296705525167;40.185123904431435;0.4389880923403734
2024-01-02;186.44250337800963;187.72763525264537;183.1948327572495;184.93821716308594;82488700;0.0;0.0;190.8657257080078;0.9402152005162066;2.3205467765452545;31.663396224166107;3.3344139155847214
2024-01-03;183.5235814240684;185.17730965785773;182.73655940388082;183.553466796875;58414500;0.0;0.0;189.1123779296875;0.20378476643449517;1.8971943745231028;24.387763138649177;4.4848562087577895
2024-01-04;181.46141882335;182.39786780732265;180.1962307034869;181.2223358154297;71983600;0.0;0.0;186.8728790283203;-0.5614721450147329;1.4054610706155357;8.867207004079233;5.164602778588111
2024-01-05;181.30202210783074;182.06910030424723;179.48889502297928;180.4950714111328;62303300;0.0;0.0;184.40225219726562;-1.2126492543845018;0.8818390056155282;7.864575749004501;4.504009478116813
2024-01-08;181.40163701859532;184.8983778074419;180.81387105846133;184.8585205078125;59144500;0.0;0.0;183.01352233886718;-1.360929976185389;0.4332852092553448;24.90595891186925;2.058576733125916
2024-01-09;183.2247200384055;184.4500659772401;182.03921619791834;184.4401092529297;42841800;0.0;0.0;182.91390075683594;-1.4949726933569707;0.04763362873288174;26.290229081283115;1.9514116956473657
2024-01-10;183.65311956095468;185.69535791612557;183.224737157889;185.4861602783203;46792900;0.0;0.0;183.300439453125;-1.4995095245188281;-0.2617950019174602;26.290328683159373;2.27444740163896
2024-01-11;185.83481816060663;186.34289994181307;182.9258584292588;184.88841247558594;49128400;0.0;0.0;184.03365478515624;-1.5336591796413757;-0.5161678374622433;28.166404150838503;2.012930941855783
2024-01-12;185.35663323460264;186.03407052890915;184.48992696797683;185.2171630859375;40444700;0.0;0.0;184.9780731201172;-1.516711890041023;-0.7162766479779993;29.4752428487555;0.39593356537831786
2024-01-16;181.47137741288765;183.56342958397713;180.246016282922;182.93582153320312;65603000;0.0;0.0;184.59353332519532;-1.668136993392352;-0.9066487170608699;27.893605387653622;1.005509572371655
2024-01-17;180.58475215384107;182.2384653293606;179.61841781334914;181.98941040039062;47317400;0.0;0.0;184.1033935546875;-1.843261971075492;-1.0939713678637943;27.40746771990078;1.5492683990273932
2024-01-18;185.38650949081125;188.4249824384652;185.12749785634605;187.9169158935547;78005800;0.0;0.0;184.58954467773438;-1.486612874693634;-1.1724996692297625;42.15278904220326;2.294020735180577
2024-01-19;188.61428024175586;191.22437102761134;188.1062136601058;190.83584594726562;68741000;0.0;0.0;185.7790313720703;-0.9573963661247262;-1.1294790086087552;46.77317538411549;3.6367117408071286
2024-01-22;191.5730425958912;194.59158693286403;191.53318529709307;193.1570281982422;60133900;0.0;0.0;187.36700439453125;-0.3466920118561063;-0.9729216092582255;52.087166810681616;4.858331471262009
2024-01-23;194.2827703313563;195.01000645672423;193.09726645507456;194.44215393066406;42355600;0.0;0.0;189.66827087402345;0.23824811913851818;-0.7306876635788767;67.67973522265368;4.9587488618239135
2024-01-24;194.68124499858735;195.63762256492572;193.6053259368713;193.7647247314453;53631300;0.0;0.0;192.02333374023436;0.6397795321551598;-0.45659422443206943;69.50892792070549;2.6665141857862658
2024-01-25;194.48200782899013;195.5280415368865;192.37998368876055;193.43597412109375;54822100;0.0;0.0;193.12714538574218;0.9208536158050435;-0.18110465638464687;75.26783622924975;1.367669201809175
2024-01-26;193.5356089954636;194.0237469288864;191.21441522691208;191.69259643554688;44594000;0.0;0.0;193.29849548339843;0.9915014316032966;0.05341656121294183;72.23101759539142;1.017736394679242
2024-01-29;191.28412827236747;191.4734124368057;188.8633218352395;191.00518798828125;47145600;0.0;0.0;192.86812744140624;0.9807171213317076;0.238876673236695;64.28897767839406;1.4539869749046104
2024-01-30;190.21819361481354;191.07494317235538;186.7613100094732;187.3291473388672;55859400;0.0;0.0;191.44552612304688;0.6678462039709814;0.32467057938355226;55.83265765821272;2.575853311294057
2024-01-31;186.3329308453054;186.3927167977895;183.65311255154307;183.70291137695312;55467800;0.0;0.0;189.43316345214845;0.12583624948757688;0.2849037134043572;46.73949858355518;3.900687902483419
2024-02-01;183.2944796333469;186.2432816186692;183.12512409780064;186.15362548828125;64885400;0.0;0.0;187.97669372558593;-0.10475089399872672;0.20697279192374043;52.166519735848524;3.3536480187021915
2024-02-02;179.18006916709078;186.62183126462077;178.57237456471196;185.14743041992188;102518000;0.0;0.0;186.66766052246095;-0.3644828677788041;0.09268165998323154;49.8832990465762;2.76662151377109
2024-02-05;187.43872923272858;188.53457697591082;185.13746417315204;186.9705047607422;69668800;0.0;0.0;185.86072387695313;-0.41839249676866075;-0.009533171367146931;56.85741894424323;1.4695760246106495
2024-02-06;186.15361780912454;188.59435308712352;186.0639616824351;188.5843963623047;43490800;0.0;0.0;186.1117736816406;-0.3271178903338239;-0.07305011516048233;60.96027452354737;1.8429330624194633
2024-02-07;189.91931565385622;190.3277693633227;187.89699095716847;188.6939697265625;53439000;0.0;0.0;187.1099853515625;-0.2431377121853302;-0.10706763456545192;51.600989170805505;1.5385541274082517
2024-02-08;188.67405573652303;188.82348261691075;186.64177415771547;187.6081085205078;40962000;0.0;0.0;187.4008819580078;-0.2611918829259423;-0.13789248423755;42.80642403442584;1.4473245607842824
2024-02-09;188.17664931462193;189.51329866773182;187.52828632775376;188.37615966796875;45155200;0.24;0.0;188.0466278076172;-0.2110913054132766;-0.1525322484726953;38.55250802883438;0.7360668791970938
2024-02-12;187.94723765426946;188.19661038471307;186.32132258121607;186.680419921875;41781900;0.0;0.0;187.98861083984374;-0.30470580356995924;-0.1829669594921481;31.773415077235086;0.8454039175010156
2024-02-13;185.30389344552358;185.7427918879144;183.04955421333517;184.57571411132812;56529500;0.0;0.0;187.18687438964844;-0.5424748248637457;-0.25486853256646763;29.77736704919498;1.6536193748701629
2024-02-14;184.8550202478472;185.06448481263337;181.98224159532535;183.6879425048828;54630500;0.0;0.0;186.1856689453125;-0.793398433230692;-0.3625745126993125;29.062283485263734;1.9935492481141366
2024-02-15;183.08946188989523;184.02710579243293;180.8949849042452;183.398681640625;65434500;0.0;0.0;185.34378356933593;-1.0040243670404152;-0.4908644835675331;30.99863524371247;2.1270321682227338
2024-02-16;182.9597697729581;184.38618960228064;181.21416078648454;181.85255432128906;49701400;0.0;0.0;184.0390625;-1.2809406042795217;-0.6488797077099309;29.82512079829459;1.7733411187381576
2024-02-20;181.33386505771242;181.97225862856678;179.54836303345672;181.1044464111328;53665600;0.0;0.0;182.92386779785156;-1.5429782803706757;-0.8276994222420799;34.245499287857115;1.4138477052068126
2024-02-21;181.48349741424192;182.4311107284463;180.20671027542915;181.862548828125;41529700;0.0;0.0;182.38123474121093;-1.6702192493957568;-0.9962033876728154;44.55100576659998;1.1092125444920224
2024-02-22;183.0196281071197;184.49592561431203;182.00219833655885;183.9073944091797;52292200;0.0;0.0;182.4251251220703;-1.5877540448795173;-1.1145135191141557;43.18551937332831;1.1761649757015473
2024-02-23;184.5457848212894;184.57570833046944;181.77276135358366;182.06204223632812;45119700;0.0;0.0;182.15779724121094;-1.6522580717124242;-1.2220624296338096;41.093229402509344;1.0440488623554476
2024-02-26;181.78275162000102;182.30143594214888;180.19672948194207;180.70545959472656;40867400;0.0;0.0;181.92837829589843;-1.7921836815615677;-1.3360866800193612;31.413744339282715;1.236234023641422
2024-02-27;180.64560832701477;183.45852475422748;179.10946381541714;182.17176818847656;54318900;0.0;0.0;182.1418426513672;-1.7644177765965026;-1.4217528993347897;30.807858467215283;1.147348898399258
2024-02-28;182.05205940605046;182.66052946629853;179.67804140451977;180.9647979736328;48953900;0.0;0.0;181.96229248046876;-1.818839061621702;-1.5011701317921722;28.293461799862698;1.2660840999875622
2024-02-29;180.815177795749;182.11191899615906;179.0795381686922;180.29647827148438;136682600;0.0;0.0;181.2401092529297;-1.894062562463887;-1.5797486179265152;28.972946881102317;0.8360095974405507
2024-03-01;179.0995039018238;180.07704077536846;176.93495035729424;179.209228515625;73488000;0.0;0.0;180.66954650878907;-2.0181457694319818;-1.6674280482276085;24.112676930289638;1.0743418570224101
2024-03-04;175.7080130413176;176.45613120394682;173.35393394742417;174.66065979003906;81510100;0.0;0.0;179.46058654785156;-2.4552119322664794;-1.8249848250353828;20.76661072791873;2.890257368136963
2024-03-05;170.33155463049027;171.60834186998648;169.19441551967324;169.6931610107422;95132400;0.0;0.0;176.9648651123047;-3.1659307723540167;-2.09317401449911;18.228275946089795;4.751929053856801
2024-03-06;170.6307828835121;170.81033915171824;168.2567497827471;168.69564819335938;68587700;0.0;0.0;174.51103515625;-3.7662564613038114;-2.4277905038600505;18.14326428314361;5.305596036800097
2024-03-07;168.72557579533654;170.30161320782108;168.06724338394662;168.57595825195312;71765100;0.0;0.0;172.16693115234375;-4.203224714794857;-2.782877346047012;18.274959797570475;4.660393361549384
2024-03-08;168.57595034963478;173.26415420874906;168.51610333508685;170.30160522460938;76114600;0.0;0.0;170.38540649414062;-4.360020314841819;-3.0983059398059734;25.46606195232333;2.4946644695412217
2024-03-11;172.50608455061956;173.9424739307717;171.61831822823436;172.31655883789062;60139500;0.0;0.0;169.91658630371094;-4.272441988863648;-3.3331331496175087;32.28791400616686;1.520361802193276
2024-03-12;172.7155327686856;173.59332957799342;170.58090298100706;172.7953338623047;59825400;0.0;0.0;170.53702087402343;-4.116944814268095;-3.489895482547626;31.516810421248096;1.9722178760630504
2024-03-13;172.33650702549602;172.75545137696454;170.33154057571417;170.70062255859375;52488700;0.0;0.0;170.93801574707032;-4.115299270772539;-3.614976240192609;23.133093652471842;1.687505638783136
2024-03-14;172.47616269554393;173.87264392825887;171.61831987530365;172.56593322753906;72913500;0.0;0.0;171.7360107421875;-3.918312318422579;-3.675643455838603;30.697473606767986;1.1486427616447528
2024-03-15;170.74051562789052;172.18687438964844;169.86271876480842;172.18687438964844;121664700;0.0;0.0;172.11306457519532;-3.7495629916163296;-3.690427362994148;31.96787075952294;0.8234730794521081
2024-03-18;175.12948288729953;177.26411278337386;173.08462351841683;173.28411865234375;75604200;0.0;0.0;172.30657653808595;-3.4870924611500698;-3.649760382625333;30.88801695223357;0.9817274301042649
2024-03-19;173.90255921354083;176.16686780995457;172.59584857462684;175.63819885253906;55215200;0.0;0.0;172.87514953613282;-3.053924337707656;-3.530593173641798;39.08422076963679;1.8096686327696108
2024-03-20;175.27911488071734;178.22171020507812;174.65069069756925;178.22171020507812;53423100;0.0;0.0;174.37936706542968;-2.473652972554987;-3.319205133424436;46.05764446779418;2.5319653322650746
2024-03-21;176.60577416012134;177.04467260947172;170.4113487190698;170.9400177001953;106181300;0.0;0.0;174.05418395996094;-2.571710388023689;-3.169706184344287;37.281367741535746;2.9006574809208625
2024-03-22;171.32903300964793;172.6158048054333;169.63330150885253;171.8477325439453;71106600;0.0;0.0;173.98635559082032;-2.5468184566185528;-3.0451286387991408;45.127848132044015;2.958624455217492
2024-03-25;170.1420294503314;171.50858710740098;169.02482929677882;170.42132568359375;54288300;0.0;0.0;173.4137969970703;-2.6120801008548824;-2.9585189312102895;51.43756570881168;3.376056111549317
2024-03-26;169.57346062327176;170.98989593848802;169.15451625289825;169.28419494628906;57388400;0.0;0.0;172.14299621582032;-2.7241550079947956;-2.9116461465671906;51.15555728653303;3.522144085226846
2024-03-27;169.98241994308466;173.16441820000477;169.68316964303057;172.87513732910156;60273300;0.0;0.0;171.073681640625;-2.4944615399399197;-2.8282092252417366;57.42846943225339;1.368401838946281
2024-03-28;171.3190704702827;171.79786186400437;170.08217621428903;171.04974365234375;65672700;0.0;0.0;171.0956268310547;-2.431690807958063;-2.748905541785002;51.288253482462096;1.3666010201155128
2024-04-01;170.76047140500762;170.8203184243575;169.0547552510188;169.60337829589844;46240500;0.0;0.0;170.64675598144532;-2.470179455974119;-2.6931603246228257;45.23474018612843;1.425141298423695
2024-04-02;168.65575460153738;168.91509674293673;167.8078812915549;168.41635131835938;49329500;0.0;0.0;170.24576110839843;-2.566875797146821;-2.667903419127625;42.49572594145651;1.7495722750695188
2024-04-03;168.3664767037722;170.25173383313268;168.15701214523367;169.2243194580078;47691700;0.0;0.0;170.2337860107422;-2.5489295940805903;-2.6441086541182184;47.35333235947913;1.7579838685968747
2024-04-04;169.862720979973;171.4886360397026;168.39642333984375;168.39642333984375;53704400;0.0;0.0;169.33804321289062;-2.571864543052243;-2.6296598319050233;42.23625284904373;1.0896579884171063
2024-04-05;169.16446466808637;169.96246036892836;168.52607115151318;169.1544952392578;42055200;0.0;0.0;168.95899353027343;-2.500051550492117;-2.6037381756224423;44.43221041778734;0.5326340867858058
2024-04-08;168.60589031460577;168.77546194587757;167.81787917863633;168.02734375;37425500;0.0;0.0;168.64378662109374;-2.5052124124386523;-2.5840330229856847;40.35855815515504;0.5221970151593849
2024-04-09;168.27671057044998;169.65325287306834;167.92759789027352;169.24427795410156;42451200;0.0;0.0;168.8093719482422;-2.3836290211870335;-2.543952222625955;37.762459143168876;0.5618116703617935
2024-04-10;168.3764690401373;168.66573470768245;166.6907069630718;167.35902404785156;49709300;0.0;0.0;168.43631286621093;-2.411598139979219;-2.517481406096608;28.63858274095834;0.7902517976404142
2024-04-11;167.9176136082712;175.0197591304819;167.73807255301605;174.60079956054688;91070300;0.0;0.0;169.67718811035155;-1.828337173462046;-2.379652559569696;57.21022853292573;2.8634961056120467
2024-04-12;173.82276241391455;177.9124812782121;173.77290004426743;176.10702514648438;101593300;0.0;0.0;171.06769409179688;-1.2303758318884945;-2.149797214033456;58.19581977576203;4.0062607827929275
2024-04-15;174.91999737133082;176.18681502203364;172.06717291020246;172.25669860839844;73531800;0.0;0.0;171.91356506347657;-1.05501478005408;-1.9308407272375807;53.23032779973112;3.6329400929192746
2024-04-16;171.31906570233667;173.32401697440633;167.84780155858056;168.95501708984375;73711200;0.0;0.0;171.855712890625;-1.1689826836006603;-1.7784691185101966;49.461652907493544;3.6879599016751206
2024-04-17;169.18443695551;170.22182082390646;167.57847595214844;167.57847595214844;50901200;0.0;0.0;171.89960327148438;-1.3547615855846402;-1.6937276119250855;40.661282425168544;3.6217780991158066
2024-04-18;167.60840163815763;168.21687172113144;166.1321193068702;166.62088012695312;43122900;0.0;0.0;170.30361938476562;-1.5612653884584802;-1.6672351672317645;41.9448302045139;3.882709756348492
2024-04-19;165.7929692214355;165.98247970725325;163.66830873342062;164.58599853515625;67772100;0.0;0.0;167.9994140625;-1.8675906557143094;-1.7073062649282735;41.06570619500958;2.86210582950414
2024-04-22;165.1046847536948;166.84030903901143;164.3565666388509;165.4238739013672;48116400;0.0;0.0;166.63284912109376;-2.0194669395279448;-1.769738399848208;44.6042947739122;1.7275731416198659
2024-04-23;164.93511779278057;166.63084919015444;164.50618881351107;166.48121643066406;49537800;0.0;0.0;166.13808898925782;-2.0310980491300086;-1.8220103297045682;45.09802210651001;1.1559223909969278
2024-04-24;166.12212834894586;168.87521298334806;165.79296974487917;168.59591674804688;48251800;0.0;0.0;166.3415771484375;-1.8483702829115884;-1.8272823203459725;50.34082377476538;1.5086245250566286
2024-04-25;169.10463252247135;170.1819245302526;167.72809019800033;169.46372985839844;50558300;0.0;0.0;166.91014709472657;-1.6149161976365178;-1.7848090958040816;50.52633711338921;2.0710661687765026
2024-04-26;169.45376017564897;170.91008837659274;168.75550436424768;168.87521362304688;44838400;0.0;0.0;167.7679901123047;-1.460554135951753;-1.719958103833616;51.47008400480028;1.7275421139249163
2024-04-29;172.93498806378426;175.5883174432168;172.66567648639662;173.06466674804688;68169400;0.0;0.0;169.29614868164063;-0.9887693182676571;-1.5737203467204244;56.005015592179014;2.388575230634339
2024-04-30;172.89510648752642;174.55094510114296;169.57345983027295;169.9026336669922;65934800;0.0;0.0;169.98043212890624;-0.8601112673654541;-1.4309985308494304;53.84384797087587;1.797493241187557
2024-05-01;169.15450985940603;172.27666126931797;168.68568791540957;168.87521362304688;50383100;0.0;0.0;170.03629150390626;-0.8314683960347224;-1.311092503886489;39.34671883073743;1.747351679359418
2024-05-02;172.07714095067269;172.9848612765476;170.46121064520491;172.59584045410156;94214900;0.0;0.0;170.66271362304687;-0.5027498362921676;-1.1494239703676248;43.964300271792595;2.0294329379925857
2024-05-03;186.18166020430448;186.5307880883928;182.20168147231004;182.9198760986328;163224100;0.0;0.0;173.47164611816407;0.5840923327142207;-0.8027207097512558;64.99300148380559;5.569262947004801
2024-05-06;181.89248296216456;183.7378321090879;179.96731749133704;181.25408935546875;78569700;0.0;0.0;175.10953063964843;1.2960672567520817;-0.3829631164505883;68.12705889126175;6.539384930884181
2024-05-07;182.9896901956702;184.43604885883423;180.8650450721818;181.94232177734375;77305800;0.0;0.0;177.51746826171876;1.8940141026094182;0.07243232736141297;71.60866321576549;6.356859715805106
2024-05-08;182.3912187494054;182.6106679669662;180.99472234488195;182.281494140625;45057100;0.0;0.0;180.19872436523437;2.367963254666961;0.5315385128225226;74.00617314560034;4.2924459128143635
2024-05-09;182.1019366221584;184.19667360442534;181.65306876038784;184.10690307617188;48983000;0.0;0.0;182.50093688964844;2.8579222688905475;0.9968152640361276;80.11702900017796;1.0804480772305831
2024-05-10;184.68621556318556;184.87599832689259;181.91942916527435;182.83836364746094;50759500;0.25;0.0;182.48463439941406;3.1080303481840303;1.4190582808657082;76.51488609952317;1.0731367679016095
2024-05-13;185.225611031474;186.88369552554556;184.40655173639718;186.06463623046875;72044800;0.0;0.0;183.44674377441407;3.5259312961532316;1.840432883923213;77.96991219486681;1.6793145810382957
2024-05-14;187.29321195228255;188.08230715884645;186.07462118962928;187.2133026123047;52393600;0.0;0.0;184.50093994140624;3.904796521789507;2.253305611496472;77.34474837234842;2.1004417386510124
2024-05-15;187.6927512010029;190.42957359114274;187.15336698785217;189.5006561279297;70400000;0.0;0.0;185.94477233886718;4.339596092730545;2.6705637077432867;78.251648231545;2.612249237403427
2024-05-16;190.24979042229978;190.87906692858394;189.44072933773313;189.62051391601562;52845200;0.0;0.0;187.04749450683593;4.640358245734149;3.0645226153414593;79.64219122553953;2.7994962104737766
2024-05-17;189.29089777212403;190.58939786133627;188.96127746355222;189.65048217773438;41282900;0.0;0.0;188.40991821289063;4.825507164313024;3.4167195251357723;76.89588141907541;1.667819428118311
2024-05-20;189.11110786674266;191.69810977923598;188.7914705191316;190.81912231445312;44361300;0.0;0.0;189.3608154296875;5.008800177931448;3.735135655694908;86.2630068828612;1.3142845792091804
2024-05-21;190.86907148104808;192.50717481837918;190.6992698520675;192.12762451171875;42309400;0.0;0.0;190.34367980957032;5.199707413135911;4.028050007183109;89.92369836068323;1.131667472136051
2024-05-22;192.04771725232771;192.59708443506426;190.05002949048443;190.67929077148438;34648500;0.0;0.0;190.57940673828125;5.174486089210376;4.2573372235885625;83.6764965806812;1.0303876619160994
2024-05-23;190.75919100120913;190.77917214539482;186.41422947138201;186.6639404296875;51005900;0.0;0.0;189.98809204101562;4.775444442467688;4.360958667364388;59.11404300524101;2.0560842971802145
2024-05-24;188.6016982061538;190.35965784997902;187.82258600140187;189.76034545898438;36294600;0.0;0.0;190.01006469726562;4.655390625362884;4.419845058964087;69.35817906036092;2.052157684375944
2024-05-28;191.28858695639587;192.7768698320682;188.88138477648047;189.77035522460938;52280100;0.0;0.0;189.80031127929686;4.509076982149821;4.437691443601234;68.38215481459399;2.0017685035848367
2024-05-29;189.39078555405024;192.02773274385174;189.2908950712484;190.0699920654297;53068000;0.0;0.0;189.38878479003907;4.3669609471947695;4.423545344319941;68.32333811734789;1.5682696799001137
2024-05-30;190.5394463789207;191.95780280983485;190.40960704305542;191.06883239746094;49947900;0.0;0.0;189.46669311523436;4.285530109290079;4.395942297313969;67.04151829101126;1.655648278995285
2024-05-31;191.2186641606353;192.34736255924997;189.69043432876362;192.02772521972656;75158300;0.0;0.0;190.5394500732422;4.249385944510863;4.366631026753348;72.8400979998028;0.9892055226403677
2024-06-03;192.67696567521375;194.76456083029888;192.29741538977316;193.8056640625;50080500;0.0;0.0;191.3485137939453;4.314471695238296;4.356199160450338;70.73297522093225;1.635721520229264
